%Time	 Word0	 Word1	 Word2	 Word3	 Word4	 Word5	 Word6	 Word7	 Word8	 Word9	 Word10	 Word11	 Word12	 Word13	 Word14	 Word15	 Word16	 Word17
1.9400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 38792	 13456	 26856	  9000	    20
1.9600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 39600	 13456	 26856	  9000	    20
1.9800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 40408	 13456	 26856	  9000	    20
2.0000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 41216	 13456	 26856	  9000	    20
2.0200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 42024	 13456	 26856	  9000	    20
2.0400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 42832	 13456	 26856	  9000	    20
2.0600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 43640	 13456	 26856	  9000	    20
2.0800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 44448	 13456	 26856	  9000	    20
2.1000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 45256	 13456	 26856	  9000	    20
2.1200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 46064	 13456	 26856	  9000	    20
2.1400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 46872	 13456	 26856	  9000	    20
2.1600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 47680	 13456	 26856	  9000	    20
2.1800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 48488	 13456	 26856	  9000	    20
2.2000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 49296	 13456	 26856	  9000	    20
2.2200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 50104	 13456	 26856	  9000	    20
2.2400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 50912	 13456	 26856	  9000	    20
2.2600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 51720	 13456	 26856	  9000	    20
2.2800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 52536	 13456	 26856	  9001	    20
2.3000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 53344	 13456	 26856	  9001	    20
2.3200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 54152	 13456	 26856	  9001	    20
2.3400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 54960	 13456	 26856	  9001	    20
2.3600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 55768	 13456	 26856	  9001	    20
2.3800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 56576	 13456	 26856	  9001	    20
2.4000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 57384	 13456	 26856	  9001	    20
2.4200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 58192	 13456	 26856	  9001	    20
2.4400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 59000	 13456	 26856	  9001	    20
2.4600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 59808	 13456	 26856	  9001	    20
2.4800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 60616	 13456	 26856	  9001	    20
2.5000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 61424	 13456	 26856	  9001	    20
2.5200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 62232	 13456	 26856	  9001	    20
2.5400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 63040	 13456	 26856	  9001	    20
2.5600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 63848	 13456	 26856	  9001	    20
2.5800	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 64656	 13456	 26856	  9001	    20
2.6000	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3384	 65464	 13456	 26856	  9001	    20
2.6200	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	   736	 13456	 26856	  9001	    20
2.6400	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  1544	 13456	 26856	  9001	    20
2.6600	     0	 18112	 65024	     0	     0	     0	     0	  7289	 28672	     0	     0	     0	  3385	  2352	 13456	 26856	  9001	    20
